hour,windspeed,winddir,flight_distance,flight_time,energy_consumption,flight_direction,percentile,flight_time_rounded,energy_consumption_%
11,7,135,50,20.655235270636368,39.58731747919201,B-A,70.0,20,27.5
12,9,135,50,20.776851515207426,39.79955548747859,B-A,70.0,20,27.5
13,10,135,50,20.838794713103177,39.908516535529074,B-A,70.0,20,27.5
14,12,135,50,20.96501629537412,40.13225966703604,B-A,70.0,20,27.5
15,13,135,50,21.029321647134324,40.24709775297946,B-A,70.0,20,27.5
16,14,135,50,21.094441902817376,40.36395158581104,B-A,70.0,20,30.0
17,14,135,50,21.094441902817376,40.36395158581104,B-A,70.0,20,30.0
18,13,135,50,21.029321647134324,40.24709775297946,B-A,70.0,20,27.5
19,12,135,50,20.96501629537412,40.13225966703604,B-A,70.0,20,27.5
20,10,135,50,20.838794713103177,39.908516535529074,B-A,70.0,20,27.5
21,9,135,50,20.776851515207426,39.79955548747859,B-A,70.0,20,27.5
22,7,135,50,20.655235270636368,39.58731747919201,B-A,70.0,20,27.5
23,6,135,50,20.595537124839844,39.48398687164023,B-A,70.0,20,27.5
0,8,315,50,19.83072387214908,38.217372382933085,A-B,80.0,20,27.5
1,7,315,50,19.88127393977531,38.29744719982466,A-B,80.0,20,27.5
2,7,315,50,19.88127393977531,38.29744719982466,A-B,80.0,20,27.5
3,6,315,50,19.932413262377807,38.37902545871629,A-B,80.0,20,27.5
4,6,315,50,19.932413262377807,38.37902545871629,A-B,80.0,20,27.5
5,6,315,50,19.932413262377807,38.37902545871629,A-B,80.0,20,27.5
6,6,315,50,19.932413262377807,38.37902545871629,A-B,80.0,20,27.5
7,6,315,50,19.932413262377807,38.37902545871629,A-B,80.0,20,27.5
8,6,315,50,19.932413262377807,38.37902545871629,A-B,80.0,20,27.5
9,7,315,50,19.88127393977531,38.29744719982466,A-B,80.0,20,27.5
10,8,315,50,19.83072387214908,38.217372382933085,A-B,80.0,20,27.5
11,9,315,50,19.780754253647714,38.13877736108018,A-B,80.0,20,27.5
12,10,315,50,19.731356469974834,38.061638537032714,A-B,80.0,20,27.5
13,12,315,50,19.634242878182988,37.91163523750748,A-B,80.0,20,27.5
14,14,315,50,19.539317829428875,37.767174044162275,A-B,80.0,20,27.5
15,15,315,50,19.492656372287094,37.69696278409138,A-B,80.0,20,27.5
16,16,315,50,19.446518820559497,37.62806622477829,A-B,80.0,20,27.5
17,16,315,50,19.446518820559497,37.62806622477829,A-B,80.0,20,27.5
18,15,315,50,19.492656372287094,37.69696278409138,A-B,80.0,20,27.5
19,14,315,50,19.539317829428875,37.767174044162275,A-B,80.0,20,27.5
20,12,315,50,19.634242878182988,37.91163523750748,A-B,80.0,20,27.5
21,11,315,50,19.68252209344267,37.985932345814184,A-B,80.0,20,27.5
22,9,315,50,19.780754253647714,38.13877736108018,A-B,80.0,20,27.5
23,8,315,50,19.83072387214908,38.217372382933085,A-B,80.0,20,27.5
0,8,135,50,20.71566926722434,39.69249813658446,B-A,80.0,20,27.5
1,7,135,50,20.655235270636368,39.58731747919201,B-A,80.0,20,27.5
2,7,135,50,20.655235270636368,39.58731747919201,B-A,80.0,20,27.5
3,6,135,50,20.595537124839844,39.48398687164023,B-A,80.0,20,27.5
4,6,135,50,20.595537124839844,39.48398687164023,B-A,80.0,20,27.5
5,6,135,50,20.595537124839844,39.48398687164023,B-A,80.0,20,27.5
6,6,135,50,20.595537124839844,39.48398687164023,B-A,80.0,20,27.5
7,6,135,50,20.595537124839844,39.48398687164023,B-A,80.0,20,27.5
8,6,135,50,20.595537124839844,39.48398687164023,B-A,80.0,20,27.5
9,7,135,50,20.655235270636368,39.58731747919201,B-A,80.0,20,27.5
10,8,135,50,20.71566926722434,39.69249813658446,B-A,80.0,20,27.5
11,9,135,50,20.776851515207426,39.79955548747859,B-A,80.0,20,27.5
12,10,135,50,20.838794713103177,39.908516535529074,B-A,80.0,20,27.5
13,12,135,50,20.96501629537412,40.13225966703604,B-A,80.0,20,27.5
14,14,135,50,21.094441902817376,40.36395158581104,B-A,80.0,20,30.0
15,15,135,50,21.160391389040516,40.482850298687836,B-A,80.0,20,30.0
16,16,135,50,21.2271847881712,40.60382351923796,B-A,80.0,20,30.0
17,16,135,50,21.2271847881712,40.60382351923796,B-A,80.0,20,30.0
18,15,135,50,21.160391389040516,40.482850298687836,B-A,80.0,20,30.0
19,14,135,50,21.094441902817376,40.36395158581104,B-A,80.0,20,30.0
20,12,135,50,20.96501629537412,40.13225966703604,B-A,80.0,20,27.5
21,11,135,50,20.901511866140247,40.01940866588724,B-A,80.0,20,27.5
22,9,135,50,20.776851515207426,39.79955548747859,B-A,80.0,20,27.5
23,8,135,50,20.71566926722434,39.69249813658446,B-A,80.0,20,27.5
0,11,360,50,19.443363011653375,37.62729584477292,A-B,90.0,20,27.5
1,10,360,50,19.512983822048355,37.73037124527106,A-B,90.0,20,27.5
2,10,360,50,19.512983822048355,37.73037124527106,A-B,90.0,20,27.5
3,9,360,50,19.583348022821525,37.83597947941436,A-B,90.0,20,27.5
4,9,360,50,19.583348022821525,37.83597947941436,A-B,90.0,20,27.5
5,9,360,50,19.583348022821525,37.83597947941436,A-B,90.0,20,27.5
6,9,360,50,19.583348022821525,37.83597947941436,A-B,90.0,20,27.5
7,8,360,50,19.654467584434606,37.94412403084735,A-B,90.0,20,27.5
8,9,360,50,19.583348022821525,37.83597947941436,A-B,90.0,20,27.5
9,10,360,50,19.512983822048355,37.73037124527106,A-B,90.0,20,27.5
10,11,360,50,19.443363011653375,37.62729584477292,A-B,90.0,20,27.5
11,12,360,50,19.374473872779124,37.5267510540661,A-B,90.0,20,27.5
12,13,360,50,19.30630493159648,37.42873593892351,A-B,90.0,20,27.5
13,15,360,50,19.17208293410377,37.24029764516325,A-B,90.0,20,27.5
14,17,360,50,19.040609891904893,37.06200059621182,A-B,90.0,20,27.5
15,18,315,50,19.35578597551705,37.494122242219035,A-B,90.0,20,27.5
16,19,315,50,19.31117633967684,37.42902711902578,A-B,90.0,20,27.5
17,19,315,50,19.31117633967684,37.42902711902578,A-B,90.0,20,27.5
18,18,315,50,19.35578597551705,37.494122242219035,A-B,90.0,20,27.5
19,17,315,50,19.4008977707663,37.56046064490671,A-B,90.0,20,27.5
20,15,360,50,19.17208293410377,37.24029764516325,A-B,90.0,20,27.5
21,13,360,50,19.30630493159648,37.42873593892351,A-B,90.0,20,27.5
22,12,360,50,19.374473872779124,37.5267510540661,A-B,90.0,20,27.5
23,11,360,50,19.443363011653375,37.62729584477292,A-B,90.0,20,27.5
0,11,180,50,21.16727202990874,40.49393117161394,B-A,90.0,20,30.0
1,10,180,50,21.079135410961918,40.3353998344352,B-A,90.0,20,30.0
2,10,180,50,21.079135410961918,40.3353998344352,B-A,90.0,20,30.0
3,9,180,50,20.992039942583645,40.179687164857754,B-A,90.0,20,27.5
4,9,180,50,20.992039942583645,40.179687164857754,B-A,90.0,20,27.5
5,9,180,50,20.992039942583645,40.179687164857754,B-A,90.0,20,27.5
6,9,180,50,20.992039942583645,40.179687164857754,B-A,90.0,20,27.5
7,8,180,50,20.905967284561683,40.02676851303889,B-A,90.0,20,27.5
8,9,180,50,20.992039942583645,40.179687164857754,B-A,90.0,20,27.5
9,10,180,50,21.079135410961918,40.3353998344352,B-A,90.0,20,30.0
10,11,180,50,21.16727202990874,40.49393117161394,B-A,90.0,20,30.0
11,12,180,50,21.25646858075554,40.655306919685984,B-A,90.0,20,30.0
12,13,180,50,21.346744299295366,40.819553924241916,B-A,90.0,20,30.0
13,15,180,50,21.530612538421195,41.15677465994614,B-A,90.0,20,30.0
14,17,180,50,21.71904026127242,41.50583061746701,B-A,90.0,20,30.0
15,18,135,50,21.363363899317484,40.8521146099468,B-A,90.0,20,30.0
16,19,135,50,21.432780855181797,40.97949442506395,B-A,90.0,20,30.0
17,19,135,50,21.432780855181797,40.97949442506395,B-A,90.0,20,30.0
18,18,135,50,21.363363899317484,40.8521146099468,B-A,90.0,20,30.0
19,17,135,50,21.294837149249105,40.726901393431575,B-A,90.0,20,30.0
20,15,180,50,21.530612538421195,41.15677465994614,B-A,90.0,20,30.0
21,13,180,50,21.346744299295366,40.819553924241916,B-A,90.0,20,30.0
22,12,180,50,21.25646858075554,40.655306919685984,B-A,90.0,20,30.0
23,11,180,50,21.16727202990874,40.49393117161394,B-A,90.0,20,30.0
0,13,360,50,19.30630493159648,37.42873593892351,A-B,95.0,20,27.5
1,13,360,50,19.30630493159648,37.42873593892351,A-B,95.0,20,27.5
2,12,360,50,19.374473872779124,37.5267510540661,A-B,95.0,20,27.5
3,12,360,50,19.374473872779124,37.5267510540661,A-B,95.0,20,27.5
4,12,360,50,19.374473872779124,37.5267510540661,A-B,95.0,20,27.5
5,11,360,50,19.443363011653375,37.62729584477292,A-B,95.0,20,27.5
6,11,360,50,19.443363011653375,37.62729584477292,A-B,95.0,20,27.5
7,11,360,50,19.443363011653375,37.62729584477292,A-B,95.0,20,27.5
8,12,360,50,19.374473872779124,37.5267510540661,A-B,95.0,20,27.5
9,12,360,50,19.374473872779124,37.5267510540661,A-B,95.0,20,27.5
10,13,360,50,19.30630493159648,37.42873593892351,A-B,95.0,20,27.5
11,14,360,50,19.23884495293376,37.33325088735694,A-B,95.0,20,27.5
12,16,360,50,19.106008098921393,37.14987935457617,A-B,95.0,20,27.5
13,17,360,50,19.040609891904893,37.06200059621182,A-B,95.0,20,27.5
14,19,360,50,18.91180221040193,36.89388746690598,A-B,95.0,20,27.5
15,20,360,50,18.848372678725042,36.81366987694139,A-B,95.0,20,27.5
16,21,360,50,18.785579650421088,36.73602549163601,A-B,95.0,20,25.0
17,21,360,50,18.785579650421088,36.73602549163601,A-B,95.0,20,25.0
18,20,360,50,18.848372678725042,36.81366987694139,A-B,95.0,20,27.5
19,19,360,50,18.91180221040193,36.89388746690598,A-B,95.0,20,27.5
20,18,360,50,18.975877972654466,36.97666743451161,A-B,95.0,20,27.5
21,16,360,50,19.106008098921393,37.14987935457617,A-B,95.0,20,27.5
22,15,360,50,19.17208293410377,37.24029764516325,A-B,95.0,20,27.5
23,14,360,50,19.23884495293376,37.33325088735694,A-B,95.0,20,27.5
0,13,180,50,21.346744299295366,40.819553924241916,B-A,95.0,20,30.0
1,13,180,50,21.346744299295366,40.819553924241916,B-A,95.0,20,30.0
2,12,180,50,21.25646858075554,40.655306919685984,B-A,95.0,20,30.0
3,12,180,50,21.25646858075554,40.655306919685984,B-A,95.0,20,30.0
4,12,180,50,21.25646858075554,40.655306919685984,B-A,95.0,20,30.0
5,11,180,50,21.16727202990874,40.49393117161394,B-A,95.0,20,30.0
6,11,180,50,21.16727202990874,40.49393117161394,B-A,95.0,20,30.0
7,11,180,50,21.16727202990874,40.49393117161394,B-A,95.0,20,30.0
8,12,180,50,21.25646858075554,40.655306919685984,B-A,95.0,20,30.0
9,12,180,50,21.25646858075554,40.655306919685984,B-A,95.0,20,30.0
10,13,180,50,21.346744299295366,40.819553924241916,B-A,95.0,20,30.0
11,14,180,50,21.438118889612706,40.98670014347563,B-A,95.0,20,30.0
12,16,180,50,21.624245929931526,41.329807693800475,B-A,95.0,20,30.0
13,17,180,50,21.71904026127242,41.50583061746701,B-A,95.0,20,30.0
14,19,180,50,21.912199193141333,41.86697748391263,B-A,95.0,20,30.0
15,20,180,50,22.010608899538518,42.05217008605365,B-A,95.0,20,30.0
16,21,180,50,22.110269792621292,42.240489936660154,B-A,95.0,20,30.0
17,21,180,50,22.110269792621292,42.240489936660154,B-A,95.0,20,30.0
18,20,180,50,22.010608899538518,42.05217008605365,B-A,95.0,20,30.0
19,19,180,50,21.912199193141333,41.86697748391263,B-A,95.0,20,30.0
20,18,180,50,21.815017258488574,41.68487597183172,B-A,95.0,20,30.0
21,16,180,50,21.624245929931526,41.329807693800475,B-A,95.0,20,30.0
22,15,180,50,21.530612538421195,41.15677465994614,B-A,95.0,20,30.0
23,14,180,50,21.438118889612706,40.98670014347563,B-A,95.0,20,30.0
0,20,360,50,18.848372678725042,36.81366987694139,A-B,99.0,20,27.5
1,19,360,50,18.91180221040193,36.89388746690598,A-B,99.0,20,27.5
2,19,360,50,18.91180221040193,36.89388746690598,A-B,99.0,20,27.5
3,19,360,50,18.91180221040193,36.89388746690598,A-B,99.0,20,27.5
4,18,360,50,18.975877972654466,36.97666743451161,A-B,99.0,20,27.5
5,18,360,50,18.975877972654466,36.97666743451161,A-B,99.0,20,27.5
6,18,360,50,18.975877972654466,36.97666743451161,A-B,99.0,20,27.5
7,17,360,50,19.040609891904893,37.06200059621182,A-B,99.0,20,27.5
8,18,360,50,18.975877972654466,36.97666743451161,A-B,99.0,20,27.5
9,19,360,50,18.91180221040193,36.89388746690598,A-B,99.0,20,27.5
10,20,360,50,18.848372678725042,36.81366987694139,A-B,99.0,20,27.5
11,20,360,50,18.848372678725042,36.81366987694139,A-B,99.0,20,27.5
12,21,360,50,18.785579650421088,36.73602549163601,A-B,99.0,20,25.0
13,22,360,50,18.723413592534044,36.660966843352455,A-B,99.0,20,25.0
14,24,360,50,18.600925198615073,36.51866581943478,A-B,99.0,20,25.0
15,25,360,50,18.54058472519307,36.451457661860346,A-B,99.0,20,25.0
16,26,360,50,18.480834938454393,36.38690383826241,A-B,99.0,20,25.0
17,26,360,50,18.480834938454393,36.38690383826241,A-B,99.0,20,25.0
18,26,360,50,18.480834938454393,36.38690383826241,A-B,99.0,20,25.0
19,25,360,50,18.54058472519307,36.451457661860346,A-B,99.0,20,25.0
20,24,360,50,18.600925198615073,36.51866581943478,A-B,99.0,20,25.0
21,22,360,50,18.723413592534044,36.660966843352455,A-B,99.0,20,25.0
22,21,360,50,18.785579650421088,36.73602549163601,A-B,99.0,20,25.0
23,20,360,50,18.848372678725042,36.81366987694139,A-B,99.0,20,27.5
0,20,180,50,22.010608899538518,42.05217008605365,B-A,99.0,20,30.0
1,19,180,50,21.912199193141333,41.86697748391263,B-A,99.0,20,30.0
2,19,180,50,21.912199193141333,41.86697748391263,B-A,99.0,20,30.0
3,19,180,50,21.912199193141333,41.86697748391263,B-A,99.0,20,30.0
4,18,180,50,21.815017258488574,41.68487597183172,B-A,99.0,20,30.0
5,18,180,50,21.815017258488574,41.68487597183172,B-A,99.0,20,30.0
6,18,180,50,21.815017258488574,41.68487597183172,B-A,99.0,20,30.0
7,17,180,50,21.71904026127242,41.50583061746701,B-A,99.0,20,30.0
8,18,180,50,21.815017258488574,41.68487597183172,B-A,99.0,20,30.0
9,19,180,50,21.912199193141333,41.86697748391263,B-A,99.0,20,30.0
10,20,180,50,22.010608899538518,42.05217008605365,B-A,99.0,20,30.0
11,20,180,50,22.010608899538518,42.05217008605365,B-A,99.0,20,30.0
12,21,180,50,22.110269792621292,42.240489936660154,B-A,99.0,20,30.0
13,22,180,50,22.211205886537897,42.431974442504874,B-A,99.0,20,30.0
14,24,180,50,22.417002845997466,42.824593433912796,B-A,99.0,20,30.0
15,25,180,50,22.521914913277,43.025809198238555,B-A,99.0,25,30.0
16,26,180,50,22.6282046273352,43.23035223148337,B-A,99.0,25,30.0
17,26,180,50,22.6282046273352,43.23035223148337,B-A,99.0,25,30.0
18,26,180,50,22.6282046273352,43.23035223148337,B-A,99.0,25,30.0
19,25,180,50,22.521914913277,43.025809198238555,B-A,99.0,25,30.0
20,24,180,50,22.417002845997466,42.824593433912796,B-A,99.0,20,30.0
21,22,180,50,22.211205886537897,42.431974442504874,B-A,99.0,20,30.0
22,21,180,50,22.110269792621292,42.240489936660154,B-A,99.0,20,30.0
23,20,180,50,22.010608899538518,42.05217008605365,B-A,99.0,20,30.0
0,23,360,50,18.661865161529892,36.58850823650351,A-B,99.5,20,25.0
1,22,360,50,18.723413592534044,36.660966843352455,A-B,99.5,20,25.0
2,21,360,50,18.785579650421088,36.73602549163601,A-B,99.5,20,25.0
3,21,360,50,18.785579650421088,36.73602549163601,A-B,99.5,20,25.0
4,21,360,50,18.785579650421088,36.73602549163601,A-B,99.5,20,25.0
5,21,360,50,18.785579650421088,36.73602549163601,A-B,99.5,20,25.0
6,20,360,50,18.848372678725042,36.81366987694139,A-B,99.5,20,27.5
7,20,360,50,18.848372678725042,36.81366987694139,A-B,99.5,20,27.5
8,21,360,50,18.785579650421088,36.73602549163601,A-B,99.5,20,25.0
9,21,360,50,18.785579650421088,36.73602549163601,A-B,99.5,20,25.0
10,22,360,50,18.723413592534044,36.660966843352455,A-B,99.5,20,25.0
11,23,360,50,18.661865161529892,36.58850823650351,A-B,99.5,20,25.0
12,24,360,50,18.600925198615073,36.51866581943478,A-B,99.5,20,25.0
13,25,360,50,18.54058472519307,36.451457661860346,A-B,99.5,20,25.0
14,26,360,50,18.480834938454393,36.38690383826241,A-B,99.5,20,25.0
15,27,360,50,18.42166720709558,36.32502651770464,A-B,99.5,20,25.0
16,28,360,50,18.363073067162517,36.26585006055077,A-B,99.5,20,25.0
17,29,360,50,18.30504421801419,36.20940112262751,A-B,99.5,20,25.0
18,29,360,50,18.30504421801419,36.20940112262751,A-B,99.5,20,25.0
19,28,360,50,18.363073067162517,36.26585006055077,A-B,99.5,20,25.0
20,26,360,50,18.480834938454393,36.38690383826241,A-B,99.5,20,25.0
21,25,360,50,18.54058472519307,36.451457661860346,A-B,99.5,20,25.0
22,24,360,50,18.600925198615073,36.51866581943478,A-B,99.5,20,25.0
23,23,360,50,18.661865161529892,36.58850823650351,A-B,99.5,20,25.0
0,23,180,50,22.31344181393471,42.62666228263457,B-A,99.5,20,30.0
1,22,180,50,22.211205886537897,42.431974442504874,B-A,99.5,20,30.0
2,21,180,50,22.110269792621292,42.240489936660154,B-A,99.5,20,30.0
3,21,180,50,22.110269792621292,42.240489936660154,B-A,99.5,20,30.0
4,21,180,50,22.110269792621292,42.240489936660154,B-A,99.5,20,30.0
5,21,180,50,22.110269792621292,42.240489936660154,B-A,99.5,20,30.0
6,20,180,50,22.010608899538518,42.05217008605365,B-A,99.5,20,30.0
7,20,180,50,22.010608899538518,42.05217008605365,B-A,99.5,20,30.0
8,21,180,50,22.110269792621292,42.240489936660154,B-A,99.5,20,30.0
9,21,180,50,22.110269792621292,42.240489936660154,B-A,99.5,20,30.0
10,22,180,50,22.211205886537897,42.431974442504874,B-A,99.5,20,30.0
11,23,180,50,22.31344181393471,42.62666228263457,B-A,99.5,20,30.0
12,24,180,50,22.417002845997466,42.824593433912796,B-A,99.5,20,30.0
13,25,180,50,22.521914913277,43.025809198238555,B-A,99.5,25,30.0
14,26,180,50,22.6282046273352,43.23035223148337,B-A,99.5,25,30.0
15,27,180,50,22.735899303249433,43.43826657419437,B-A,99.5,25,30.0
16,28,180,50,22.845026983015295,43.64959768411575,B-A,99.5,25,30.0
17,29,180,50,22.955616459889796,43.86439247058398,B-A,99.5,25,32.5
18,29,180,50,22.955616459889796,43.86439247058398,B-A,99.5,25,32.5
19,28,180,50,22.845026983015295,43.64959768411575,B-A,99.5,25,30.0
20,26,180,50,22.6282046273352,43.23035223148337,B-A,99.5,25,30.0
21,25,180,50,22.521914913277,43.025809198238555,B-A,99.5,25,30.0
22,24,180,50,22.417002845997466,42.824593433912796,B-A,99.5,20,30.0
23,23,180,50,22.31344181393471,42.62666228263457,B-A,99.5,20,30.0
0,4,270,60,23.22272594758813,43.90954274321334,A-B,50.0,25,32.5
1,3,270,60,23.22086621112722,43.906457652622194,A-B,50.0,25,32.5
2,3,270,60,23.22086621112722,43.906457652622194,A-B,50.0,25,32.5
3,3,270,60,23.22086621112722,43.906457652622194,A-B,50.0,25,32.5
4,3,225,60,23.42300239630643,44.24650269827307,A-B,50.0,25,32.5
5,3,225,60,23.42300239630643,44.24650269827307,A-B,50.0,25,32.5
6,3,225,60,23.42300239630643,44.24650269827307,A-B,50.0,25,32.5
7,3,180,60,23.507430372872225,44.389974237200995,A-B,50.0,25,32.5
8,3,180,60,23.507430372872225,44.389974237200995,A-B,50.0,25,32.5
9,3,135,60,23.423002943841286,44.24650362606111,A-B,50.0,25,32.5
10,4,180,60,23.60595869741575,44.55843712770034,A-B,50.0,25,32.5
11,5,225,60,23.563510858853583,44.48576452234286,A-B,50.0,25,32.5
12,6,270,60,23.228043032104537,43.91836920911257,A-B,50.0,25,32.5
13,8,270,60,23.23549554775846,43.93075548617343,A-B,50.0,25,32.5
14,9,270,60,23.24002514513916,43.93829226965352,A-B,50.0,25,32.5
15,10,270,60,23.245091971056063,43.946730489948955,A-B,50.0,25,32.5
16,11,270,60,23.25069747087998,43.95607504022329,A-B,50.0,25,32.5
17,10,270,60,23.245091971056063,43.946730489948955,A-B,50.0,25,32.5
18,10,270,60,23.245091971056063,43.946730489948955,A-B,50.0,25,32.5
19,9,270,60,23.24002514513916,43.93829226965352,A-B,50.0,25,32.5
20,7,270,60,23.23150188874437,43.924115756446454,A-B,50.0,25,32.5
21,6,270,60,23.228043032104537,43.91836920911257,A-B,50.0,25,32.5
22,5,270,60,23.225117995123966,43.913512485961476,A-B,50.0,25,32.5
23,4,270,60,23.22272594758813,43.90954274321334,A-B,50.0,25,32.5
0,4,90,60,23.222726968114674,43.90954444745229,B-A,50.0,25,32.5
1,3,90,60,23.220866976353577,43.90645893023201,B-A,50.0,25,32.5
2,3,90,60,23.220866976353577,43.90645893023201,B-A,50.0,25,32.5
3,3,90,60,23.220866976353577,43.90645893023201,B-A,50.0,25,32.5
4,3,45,60,23.02112175470592,43.575658574618444,B-A,50.0,25,30.0
5,3,45,60,23.02112175470592,43.575658574618444,B-A,50.0,25,30.0
6,3,45,60,23.02112175470592,43.575658574618444,B-A,50.0,25,30.0
7,3,0,60,22.93908474059335,43.44143984672757,B-A,50.0,25,30.0
8,3,0,60,22.93908474059335,43.44143984672757,B-A,50.0,25,30.0
9,3,45,60,23.02112175470592,43.575658574618444,B-A,50.0,25,30.0
10,4,0,60,22.84799759078406,43.29354066308153,B-A,50.0,25,30.0
11,5,45,60,22.893372447844804,43.36693425178303,B-A,50.0,25,30.0
12,6,90,60,23.22804456385841,43.91837176872252,B-A,50.0,25,32.5
13,8,90,60,23.235497591899243,43.930758905049714,B-A,50.0,25,32.5
14,9,90,60,23.240027446030354,43.938296120026514,B-A,50.0,25,32.5
15,10,90,60,23.245094529134448,43.946734773274635,B-A,50.0,25,32.5
16,11,90,60,23.250700286631915,43.95607975811737,B-A,50.0,25,32.5
17,10,90,60,23.245094529134448,43.946734773274635,B-A,50.0,25,32.5
18,10,90,60,23.245094529134448,43.946734773274635,B-A,50.0,25,32.5
19,9,90,60,23.240027446030354,43.938296120026514,B-A,50.0,25,32.5
20,7,90,60,23.231503676522415,43.92411874512199,B-A,50.0,25,32.5
21,6,90,60,23.22804456385841,43.91837176872252,B-A,50.0,25,32.5
22,5,90,60,23.22511927114358,43.91351461747976,B-A,50.0,25,32.5
23,4,90,60,23.222726968114674,43.90954444745229,B-A,50.0,25,32.5
0,4,270,60,23.22272594758813,43.90954274321334,A-B,60.0,25,32.5
1,4,270,60,23.22272594758813,43.90954274321334,A-B,60.0,25,32.5
2,4,270,60,23.22272594758813,43.90954274321334,A-B,60.0,25,32.5
3,4,270,60,23.22272594758813,43.90954274321334,A-B,60.0,25,32.5
4,4,270,60,23.22272594758813,43.90954274321334,A-B,60.0,25,32.5
5,4,270,60,23.22272594758813,43.90954274321334,A-B,60.0,25,32.5
6,3,270,60,23.22086621112722,43.906457652622194,A-B,60.0,25,32.5
7,4,270,60,23.22272594758813,43.90954274321334,A-B,60.0,25,32.5
8,4,225,60,23.49283182331576,44.36512175887626,A-B,60.0,25,32.5
9,4,225,60,23.49283182331576,44.36512175887626,A-B,60.0,25,32.5
10,5,225,60,23.563510858853583,44.48576452234286,A-B,60.0,25,32.5
11,6,270,60,23.228043032104537,43.91836920911257,A-B,60.0,25,32.5
12,7,270,60,23.23150188874437,43.924115756446454,A-B,60.0,25,32.5
13,9,270,60,23.24002514513916,43.93829226965352,A-B,60.0,25,32.5
